label,mission,object_id,period_days,dur_hr,depth_ppm,rprstar,a_over_rstar,radius_rearth,insol_earth,eq_temp_k,teff_k,logg_cgs,star_rad_rsun,ra_deg,dec_deg,t_mag
0,Kepler,K08162.01,267.970682,11.48,357.7,0.017328,181.4,1.7,1.45,280.0,6008.0,4.519,0.897,289.48599,44.886089,
1,K2,K2-104 b,1.97419,1.27,,0.0365,11.0,1.9,,,3660.0,,0.48,129.6366594,19.7737202,14.2749
1,TESS,TOI-16901,1.4079369,0.3063531,484643.7441389,0.6961635900698198,,,1652.8943345,1626.2264571,5780.0,4.438,,284.415675,53.509024,16.338
0,TESS,TOI-11101,2.4545635,2.321,4248.0,0.06517668294720129,,11.1276,2162.73,1899.0,6610.0,4.15,1.64,286.791829,-58.697242,9.6789
1,Kepler,Kepler-255 b,5.71462396,2.336,297.8,0.016046,16.51,1.78,210.16,971.0,5344.0,4.365,1.013,296.06424,45.976841,
0,Kepler,K06332.01,4.01668015,2.2828,38007.0,0.255027,11.65,22.11,252.13,1016.0,5448.0,4.497,0.794,286.45258,38.538342,
0,Kepler,K01200.01,0.393726813,2.95,564.6,0.214695,1.226,24.17,12661.53,2705.0,6277.0,4.449,1.031,294.65121,38.636459,
1,K2,K2-141 b,0.2803244,,,0.02037,2.292,1.51,,,4599.0,4.62,0.681,350.9170464,-1.1891827,10.0298
0,Kepler,K02940.01,129.68366098,7.86,,,,,,,,,,288.28134,46.637909,
0,Kepler,K03272.01,23.0295222,7.96,548.2,0.198709,5.54,20.81,40.87,645.0,5877.0,4.445,0.959,297.82544,40.08799,
1,Kepler,Kepler-399 d,58.0337426,5.584,807.1,0.025518,81.4,3.21,13.17,486.0,5467.0,4.271,1.152,299.50174,40.670799,
1,Kepler,Kepler-1863 b,44.9977604,9.686,170.2,0.014766,14.57,1.59,15.74,508.0,5871.0,4.493,0.983,282.23969,43.244049,
1,K2,K2-22 b,0.381078,0.8,,,3.3,2.5,,2100.0,3830.0,4.65,0.57,169.4827046,2.6190363,13.9558
0,Kepler,K03580.01,198.01379181,9.72673,142500.0,0.497851,188.55,38.49,1.09,260.0,5359.0,4.566,0.708,293.04837,39.725349,
0,TESS,TOI-43461,3.9077116,9.5278364,599.6319099,0.024487382667406493,,1.5722799,50.3800695,679.4921442,3917.0,4.61771,0.64011,86.01889,-66.359097,12.4375
1,K2,K2-187 b,0.77401,,,0.0132,3.9,1.2,,,5438.0,4.6,0.83,132.5235618,23.1924709,12.3562
0,Kepler,K07101.01,0.82484293,1.383,618.6,0.021646,4.691,97.92,1040816.86,8138.0,4148.0,1.458,41.424,300.99884,45.076019,
0,TESS,TOI-16781,13.7058173,2.597,5788.0,0.07607890640644094,,20.2141,350.05,,8001.0,,2.05,73.034809,30.280386,10.3614
1,K2,K2-19 c,11.8993,,,0.0458,,4.1,,,5322.0,4.51,0.82,174.9602543,0.603596,12.3049
0,Kepler,K07385.01,39.238141571,6.07183,439210.0,0.674816,79.523,90.93,43.69,656.0,6599.0,4.35,1.234,285.97623,48.320782,
0,Kepler,K05338.01,309.19347,23.51,1445.0,0.034328,103.2,3.07,0.73,236.0,5504.0,4.572,0.819,291.32291,42.42207,
1,Kepler,Kepler-358 c,83.4887405,6.21,955.4,0.028709,96.4,2.95,6.76,411.0,5910.0,4.505,0.94,293.23022,48.281368,
1,K2,K2-110 b,13.86383,3.1992,,0.0333,,2.5,,,,,0.68,207.3497402,-12.2849182,11.0552
1,Kepler,Kepler-1174 b,6.89226333,2.4921,214.4,0.01332,21.38,2.13,422.14,1156.0,5862.0,4.148,1.463,281.83145,42.298908,
1,Kepler,Kepler-540 b,172.7046083,11.347,659.1,0.023415,119.0,2.85,3.77,355.0,5851.0,4.302,1.116,290.62524,44.873959,
1,TESS,TOI-7631,5.6057748,3.0213897,701.1882316,0.026479959055859585,,2.4097088,182.934999,937.9808032,5767.0,4.34736,0.906761,194.468098,-39.758061,9.5275
1,TESS,TOI-23791,5.4693888,1.8076781,32411.855989,0.18003293029054435,,11.5779216,27.5364506,584.247334,3770.0,4.61871,0.638902,358.092047,-53.043156,13.6521
1,K2,K2-8 b,10.35848367,3.263,1490.0,0.03860051813123756,,,,,4779.0,4.5498,0.771581,169.7935178,-0.2844389,13.7067
0,Kepler,K06437.01,1.15495063,2.31,,,,,340.77,,,,,283.70551,39.870491,
1,Kepler,Kepler-1175 b,37.9456138,4.093,1032.9,0.029502,70.5,2.79,16.61,515.0,5861.0,4.546,0.865,289.1427,46.812889,
0,Kepler,K00347.01,2.671942657,1.9119,15942.0,0.194086,7.33,22.36,1069.47,1458.0,6116.0,4.335,1.055,291.15738,48.861145,
0,Kepler,K08049.01,391.420272,3.84,236.7,0.015559,490.0,1.61,1.01,256.0,6032.0,4.46,0.949,290.57971,49.18998,
0,Kepler,K06181.01,24.0733775,19.612,1325.7,0.042017,4.782,27.78,601.46,1263.0,4647.0,2.843,6.055,298.75,44.57254,
0,Kepler,K00696.01,7.03380109,6.4185,138.5,0.012372,4.55,2.61,718.45,1320.0,6122.0,4.019,1.934,284.88037,45.134621,
0,Kepler,K04019.01,360.33012,15.16,1022.0,0.028979,174.3,2.34,0.38,200.0,5054.0,4.606,0.74,291.90503,47.094929,
1,TESS,TOI-18261,4.1419805,2.3809654,10130.9411804,0.10065257662077012,,12.9812632,462.8529919,1182.988488,5418.3,4.31,1.15614,292.458821,62.529189,11.2086
0,TESS,TOI-37531,3.6502527,2.506,9000.0,0.09486832980505137,,21.323,1462.84,1722.0,6630.3,4.0,1.95,62.618611,32.306767,12.4332
1,K2,Wolf 503 b,,1.6479258,744.3595,0.027282952552830496,,1.7575203,12.6807,481.29,4759.0,4.70975,0.641805,206.8461979,-6.1393369,9.2493
0,TESS,TOI-43001,0.8062768,1.963,660.0,0.02569046515733026,,9.05313,18112.6,3231.0,7311.1,4.16,3.37,175.539949,-57.368489,9.9747
1,Kepler,Kepler-1705 b,9.0194714,5.92,191.6,0.012789,11.34,1.07,91.74,789.0,5775.0,4.59,0.768,301.57855,44.31218,
1,TESS,TOI-17581,20.7051499,3.348,1822.0,0.042684891940826086,,3.39245,13.1989,531.0,5169.0,4.57,0.81,354.741581,75.685232,10.0907
1,Kepler,Kepler-110 b,12.69104387,3.7727,252.1,0.014487,26.076,2.57,244.3,1008.0,5869.0,4.024,1.626,292.92914,48.60281,
1,Kepler,Kepler-224 e,18.64349986,1.8491,813.4,0.028845,52.2,2.14,16.91,517.0,5016.0,4.641,0.679,290.9343,47.357601,
0,Kepler,K07590.01,0.594003994,5.557,25.4,0.004786,0.9888,1.55,142174.84,4952.0,8596.0,3.793,2.968,299.20239,44.14175,
1,K2,K2-38 b,4.01628,2.74,,0.01329,,1.64,480.0,,5758.0,4.364,1.12,240.0333095,-23.1894196,10.6554
0,Kepler,K08045.01,4.17363793,2.738,49.7,0.006756,9.47,2.52,5511.8,2197.0,6619.0,3.595,3.41,298.23053,48.794109,
0,Kepler,K01114.01,7.04710032,2.926,400.9,0.216054,4.3,25.2,223.84,986.0,5766.0,4.363,1.068,290.13492,38.404221,
0,TESS,TOI-20842,8.1490285,2.3210553,2850.6795113,0.053391755087279155,,2.5781465,8.990204,441.633629,3630.0,4.76664,0.466766,259.254539,72.747023,13.3257
1,K2,K2-394 b,5.095717,,,0.0245,15.96,1.692,,,4938.0,4.515,0.631,71.110002,16.5185817,11.4398
1,Kepler,Kepler-1247 b,13.71218522,2.437,786.7,0.027248,33.1,2.47,49.26,676.0,5550.0,4.562,0.831,294.53354,46.618271,
1,Kepler,Kepler-106 c,13.57078281,3.3539,511.7,0.023908,16.93,2.64,89.61,785.0,5854.0,4.406,1.012,300.86398,44.337551,
0,Kepler,K05670.01,542.16158927,8.77,,,,,,,,,,295.06277,45.9039,
1,Kepler,Kepler-1514 c,10.51421162,3.877,85.4,0.009808,10.4,1.25,187.06,943.0,6259.0,4.385,1.167,292.62747,37.860142,
1,Kepler,Kepler-1171 b,1.442592305,2.9698,166.0,0.011979,3.727,2.67,12557.23,2700.0,7216.0,3.983,2.043,294.95892,38.591572,
1,TESS,TOI-54671,2.6570006,2.125,4050.0,0.06363961030678927,,10.4864,688.584,1427.0,6328.7,4.11,1.63,94.393712,28.445251,11.8423
0,Kepler,K03491.01,89.3313828,11.919,2177.6,0.050079,31.09,8.02,22.89,558.0,6860.0,4.233,1.467,294.32257,50.741692,
0,Kepler,K03227.01,2.42649862,2.014,29.2,0.005252,6.92,0.75,1705.27,1638.0,6033.0,4.176,1.316,298.40298,45.29723,
0,Kepler,K05008.01,225.43420422,13.02,,,,,,,,,,295.55817,38.846802,
1,K2,K2-30 b,4.098492,,,0.127552,11.709642,12.65164357,,,5574.0,4.53,0.909346,52.3420548,22.2993491,12.5489
0,TESS,TOI-10031,2.74323,3.167,383.41,0.01958085799958725,,,1177.36,1631.0,5388.5,4.15,,110.559945,-25.207017,9.3003
1,K2,K2-180 b,8.86528860869,3.2904518,1699.9442000000001,0.04123037957622996,,4.28539694,53.9861,691.34,5368.0,4.71954,0.697439,126.4643579,10.246577,11.8964
1,Kepler,Kepler-1420 b,6.69958851,2.831,253.7,0.01426,18.35,1.24,99.83,806.0,5296.0,4.586,0.799,296.20383,42.777828,
1,K2,WASP-47 b,4.1,,10340.0,0.1016857905510893,9.756,,,,5565.0,4.29,,331.203092,-12.019067,11.29
0,Kepler,K07994.01,0.660655454,7.111,566.9,0.126701,1.127,16.81,9210.84,2497.0,6520.0,4.375,1.215,298.13785,47.25856,
1,K2,K2-95 b,10.134231,,5276.0,0.0713,,1.76,,,,,0.226,129.3625717,18.9766197,14.8549
1,K2,HD 137496 b,1.62116,3.28,57.5,0.0076,3.7,1.31,,2130.0,5799.0,4.05,1.59,231.7420543,-16.5090014,9.29961
0,TESS,TOI-10061,2.5047918,4.3797563,2270.5402194,0.047650185932480896,,8.6950898,1750.932635,1649.8220699,6616.0,,1.53429,124.359239,-27.273521,9.2386
1,K2,EPIC 212587672 c,23.226001,,,0.021599,44.881086,2.24459533,,,5928.0,4.49,0.952744,205.4445125,-10.8625468,11.7902
1,K2,K2-216 b,2.174782,,,0.0216,8.65,1.63,,992.0,4658.0,4.63,0.69,11.4802354,6.3470302,11.375
1,K2,K2-198 d,7.4500177,,,0.022,14.9,2.438,,943.2,5212.9,,0.757,198.8436817,-6.4649888,10.4556
1,Kepler,Kepler-143 c,27.08239734,5.0119,423.2,0.022782,18.9,3.25,57.77,703.0,5857.0,4.204,1.305,298.06769,49.412601,
1,TESS,TOI-7411,7.5768334,2.073,289.0,0.016999999999999998,,0.867887,26.1371,629.0,3766.0,4.75957,0.53,140.399376,-60.281169,7.66874
1,TESS,TOI-20151,3.3491408,1.207,7210.0,0.08491171886141512,,5.37673,31.0153,657.0,3223.0,4.89993,0.32,232.132653,27.361073,12.8387
1,K2,K2-100 b,1.673847,1.5408,,0.0272,,3.6,,,,,1.23,129.6010863,20.1060074,10.0121
0,Kepler,K05096.01,0.987069622,1.0092,384.8,0.01816,7.484799,2.43,5878.09,2232.0,6602.0,4.354,1.223,298.34821,39.97628,
0,Kepler,K03697.01,223.1127475,8.9683,11539.0,0.40175,114.25,46.33,2.87,332.0,6211.0,4.389,1.056,291.63467,44.647598,
1,Kepler,Kepler-337 b,3.29276797,4.8069,80.7,0.008673,4.06,1.39,1068.95,1458.0,5683.0,4.108,1.472,290.06049,47.16396,
1,K2,K2-55 b,2.849274,,,0.056128,10.46,4.38,141.3,,4299.98,,0.715385,333.7518786,-17.2508002,12.3071
0,TESS,TOI-8611,6.7391601,2.537,3040.0,0.05513619500836089,,30.8876,5656.73,2416.0,10341.0,3.8,3.39,119.533518,-60.780499,8.3502
1,K2,K2-84 c,27.8522,4.608,704.0,0.0237,42.9,2.16,,,,,0.836,55.8093566,16.6344396,12.5186
0,Kepler,K01330.01,8.65306587,4.486,1048.1,0.261014,4.72,19.78,37.94,633.0,4641.0,4.589,0.694,289.7261,39.272831,
1,K2,HATS-11 b,3.619167,4.3896,13734.0,0.10747,6.967,17.7,,,,,1.51,289.4007603,-22.3900092,13.3735
1,Kepler,Kepler-1230 b,9.95667035,3.534,586.8,0.028013,8.55,3.41,189.48,946.0,6165.0,4.365,1.115,283.2645,41.711449,
1,Kepler,Kepler-911 b,20.31047472,5.3357,164.6,0.011737,29.39,2.41,177.81,931.0,6065.0,3.97,1.877,298.5892,40.75069,
0,Kepler,K03278.01,88.1804682,5.033,1138.6,0.030375,137.9,2.78,3.94,359.0,5497.0,4.57,0.839,291.52487,38.455849,
0,Kepler,K06724.01,17.445640466,6.08966,334160.0,0.614952,32.931,63.46,51.15,682.0,5759.0,4.481,0.945,291.92892,41.956371,
0,Kepler,K06348.01,15.066491533,6.2852,106050.0,0.498785,20.679,88.56,177.96,932.0,5751.0,4.028,1.626,293.92529,38.738979,
1,K2,K2-53 b,12.2054,3.64,,0.0267,,2.5,52.5,,5269.0,4.491,0.85,244.1419684,-20.4005984,11.4608
1,Kepler,Kepler-1236 b,31.0572947,3.401,636.6,0.023111,67.4,1.85,12.57,480.0,5395.0,4.615,0.734,295.62469,42.545898,
1,TESS,TOI-9042,83.9993991,4.9317658,1856.5912767,0.043088180243542426,,2.3408341,0.5448599,219.1245115,3992.0,4.61929,0.532439,89.371273,-83.129726,10.846
0,Kepler,K05993.01,4.264729569,2.2075,22672.0,0.19358,11.2,29.95,983.86,1428.0,6052.0,4.084,1.417,285.14496,39.186989,
1,TESS,TOI-69671,4.7335575,3.2089234,930.2503519,0.030500005768851913,,5.3852666,850.4828102,1377.3240616,5496.0,3.93163,1.75896,123.381848,16.419516,11.6736
0,Kepler,K03745.01,7.45306683,4.7617,46552.0,9.56302,28.0,1044.28,178.53,932.0,5780.0,4.438,1.0,290.25198,37.763203,
0,Kepler,K04994.01,528.10984,18.01,89.8,0.00865,218.7,0.77,0.39,201.0,5618.0,4.566,0.811,294.08191,38.630859,
1,TESS,TOI-20131,2.6162769,1.134893,1120.6014184,0.0334753852614126,,1.0972867,19.1060128,533.2271643,3352.0,4.8984,0.325635,239.577568,35.408114,10.2705
0,Kepler,K07659.01,358.96247,23.49,670.8,0.023964,108.8,2.37,0.81,242.0,5743.0,4.527,0.904,291.19559,38.788078,
0,Kepler,K08069.01,38.35312,2.9,3090.0,0.050769,106.2,5.57,22.73,557.0,5979.0,4.449,1.004,294.21954,50.260738,
1,K2,EPIC 249893012 d,35.747,9.56,,0.0211,27.42,3.94,53.0,752.0,5430.0,3.99,1.71,228.2482353,-16.7246474,10.8872
1,TESS,TOI-7731,4.971298,3.283,12130.0,0.11013627921806693,,12.1956,238.875,1095.0,5510.0,4.44137,1.09,190.151956,-19.284353,11.5037
0,Kepler,K06487.01,0.607191908,1.30166,17369.0,0.169749,2.7778,12.44,2251.28,1759.0,5370.0,4.598,0.671,293.99124,40.18964,
1,Kepler,Kepler-1190 b,10.45839865,3.154,306.8,0.015375,25.73,1.25,32.45,609.0,4641.0,4.557,0.747,284.99963,49.47998,
1,Kepler,Kepler-1558 b,3.50472344,1.9464,90.7,0.008606,13.22,0.8,254.49,1019.0,5115.0,4.477,0.854,286.81937,46.91169,
1,TESS,TOI-41531,4.6174254,4.5173138,9412.560054,0.09701834905830958,,16.6632337,1212.0072219,1504.8598368,6411.0,4.1,1.67219,335.39347,82.216079,11.1477
0,Kepler,K06655.01,1.559360638,5.4458,280070.0,0.57973,3.3286,94.2,5905.62,2234.0,7002.0,4.193,1.488,293.55844,41.395351,
0,Kepler,K04086.01,1.54039744,1.787,127.6,0.01114,4.73,1.08,1267.95,1520.0,5649.0,4.421,0.884,286.99091,38.916222,
0,Kepler,K05601.01,124.091252,2.172,281.4,0.01505,443.0,1.3,2.04,305.0,5275.0,4.571,0.792,292.77322,45.371311,
0,K2,EPIC 212012387.01,3.244126,3.8616,405896.0,0.6370996782293961,,,,,4274.11,4.27547,0.987047,133.2789525,20.4588868,13.149
1,K2,K2-24 c,42.363982,,,0.061091,49.78161,7.1178989,,,5744.0,4.41,1.068173,242.5734559,-24.9906029,10.371
1,Kepler,Kepler-1403 b,5.19492747,3.167,272.9,0.015196,12.68,2.03,554.37,1238.0,6415.0,4.374,1.224,290.86771,38.960121,
0,TESS,TOI-35611,4.1273472,2.74,18840.0,0.1372588794941879,,20.1447,1041.76,1582.0,7795.0,4.39,1.44,299.809982,38.393653,12.8903
0,Kepler,K04769.01,449.57274,9.328,221.4,0.013581,365.41,3.08,2.89,333.0,5691.0,3.842,2.079,289.43906,41.492977,
1,Kepler,Kepler-697 b,3.709870784,3.0694,2020.3,0.040686,9.6255,4.35,415.1,1151.0,5727.0,4.463,0.978,283.86441,41.346458,
0,Kepler,K06629.01,17.844323157,5.07999,222360.0,0.559159,36.589,90.67,138.25,874.0,5993.0,4.114,1.485,296.3493,41.072968,
1,TESS,TOI-4061,13.1757294,2.1570272,2479.3477138,0.04979304885021603,,1.9602373,2.6453174,325.2663942,3349.0,4.94138,0.388609,49.262643,-42.244149,11.2828
0,TESS,TOI-46101,3.1129681,2.308,585.0,0.02418677324489565,,1.5002,151.507,977.0,4104.0,4.57,0.69,79.04324,30.585072,10.0745
0,Kepler,K04413.01,9.9398272,4.1198,478.6,0.989789,5.141255,101.71,106.5,819.0,5798.0,4.507,0.941,298.79892,42.35339,
0,Kepler,K06515.01,21.142458554,5.17846,73961.0,0.403906,31.64,41.68,48.12,672.0,6079.0,4.495,0.945,289.48297,40.292751,
1,Kepler,Kepler-1364 b,13.32191461,6.213,133.5,0.011586,10.51,2.88,672.06,1299.0,6995.0,3.925,2.274,295.15219,49.587601,
0,TESS,TOI-4631,2.53405,1.944,4070.0,0.06379655163094632,,26.5362,3632.83,2162.0,6497.8,4.17,1.65,48.957233,-32.802396,9.1013
0,Kepler,K07355.01,1.23133063,3.7,78.9,0.007778,2.627,0.54,311.53,1072.0,4237.0,4.63,0.631,290.34503,47.963589,
1,Kepler,Kepler-712 c,226.8904775,7.558,3136.4,0.055361,174.7,4.53,0.73,236.0,5067.0,4.585,0.75,294.90973,42.935261,
0,Kepler,K05696.01,42.093314,4.649,886.0,0.026338,71.0,2.19,6.47,407.0,4885.0,4.541,0.763,294.25906,46.221199,
1,TESS,TOI-8221,7.1335149,3.1376265,18037.5300175,0.13430387193785592,,10.478658,64.4593609,722.6720336,4775.0,4.60305,0.789877,217.6092,-46.159516,11.1116
1,Kepler,Kepler-730 b,6.491682808,4.301,7163.3,0.079893,10.84,9.66,301.54,1062.0,6123.0,4.413,1.107,285.55481,45.578861,
1,Kepler,Kepler-996 b,3.770590654,2.029,314.4,0.016172,14.03,2.13,619.65,1272.0,5714.0,4.274,1.208,291.91281,41.533611,
1,TESS,TOI-60811,7.8864218,4.9429378,6241.5672443,0.07900359007222393,,12.4048291,358.1159257,1109.4957891,5597.0,4.04717,1.56051,295.094957,43.537565,14.4952
0,Kepler,K00703.01,1.368617188,1.6235,126.9,0.010622,5.83,1.84,6108.26,2255.0,6561.0,4.14,1.584,294.91202,45.566685,
0,TESS,TOI-5861,22.6384642,4.988,4982.0,0.07058328414008518,,28.0326,636.099,1399.0,9511.0,4.05,2.42,118.913661,-37.857713,8.2268
0,TESS,TOI-34671,0.7799194,1.543,1920.0,0.04381780460041329,,9.09676,2609.72,1991.0,5473.0,3.8,2.04,148.193703,-76.165857,12.8492
1,Kepler,Kepler-1010 b,34.2685741,4.8251,699.3,0.02559,41.8,2.44,12.2,477.0,5083.0,4.468,0.872,289.19263,44.149319,
0,Kepler,K03028.01,1.33256952,2.915,163.5,0.011871,3.219,1.06,1076.99,1461.0,5547.0,4.571,0.82,294.96246,46.676289,
0,Kepler,K00051.01,10.431146765,3.8853,29376.0,0.461939,16.42,50.44,114.02,833.0,5780.0,4.438,1.0,295.91885,41.332432,
0,Kepler,K06726.01,0.676990194,1.69459,20506.0,0.420848,2.558,37.5,3192.15,1919.0,5813.0,4.568,0.816,294.58789,41.914261,
1,K2,HD 106315 c,21.05731,,,0.03481,25.1,4.98,,,6256.0,4.235,1.31,183.4724742,-0.3934357,8.56338
0,Kepler,K00130.01,34.193600311,5.41382,13715.0,0.112571,44.426,21.95,86.74,778.0,6129.0,3.991,1.786,297.36032,40.42981,
1,TESS,TOI-51111,3.3557219,1.599,1101.0,0.03318132004607412,,1.9149,37.2966,688.0,3807.0,4.68,0.56,136.361492,21.668589,11.7538
0,Kepler,K04619.01,62.366706,4.32,95.4,0.009059,109.6,1.88,56.09,698.0,6749.0,4.031,1.9,287.39777,43.414341,
0,Kepler,K05113.01,52.6727624,3.039,248.0,0.014484,132.3,1.64,17.45,521.0,6184.0,4.448,1.038,291.1084,40.182991,
0,Kepler,K06381.01,0.504296702,1.4145,5995.4,0.388885,1.9097,50.41,12445.73,2694.0,6140.0,4.243,1.187,294.55844,39.13765,
0,Kepler,K05498.01,519.80221867,14.9678,77183.0,0.36348,273.1,40.88,0.51,216.0,5310.0,4.356,1.03,287.2117,44.283192,
0,Kepler,K04158.01,0.842336445,1.519,80.1,0.008213,4.17,0.9,3367.24,1941.0,5765.0,4.415,0.998,299.12286,40.489071,
1,TESS,TOI-13371,3.3448312,3.322,13626.0,0.11673045875006231,,21.2012,4468.21,2277.0,9364.0,4.32,1.76,227.270329,-42.704966,9.8787
0,TESS,TOI-16321,8.2491871,4.9807847,117724.0282614,0.3431093532117713,,8.0476984,1.1552603,264.4172054,2990.0,5.13581,0.165066,42.155188,62.18926,14.9885
0,TESS,TOI-42631,0.8334976,1.452144,3841.4834968,0.06197970229680036,,9.0185699,7232.8618655,2352.0540215,6071.0,4.2,1.3925,148.08664,-34.95789,13.5379
0,Kepler,K07526.01,27.308150159,4.43906,388000.0,0.583164,73.99,47.06,17.75,523.0,5541.0,4.574,0.739,291.3735,51.153381,
0,Kepler,K01559.01,1.332560589,4.2427,566.6,0.021006,2.5221,1.4,330.32,1086.0,4489.0,4.662,0.609,295.18561,46.786709,
0,Kepler,K04041.01,1.022028468,8.866,1344.5,0.288227,1.297,26.91,1755.39,1649.0,5445.0,4.456,0.855,298.84119,44.749889,
1,Kepler,Kepler-520 c,5.21104597,3.3447,102.7,0.010461,6.86,1.18,354.82,1107.0,6023.0,4.423,1.031,293.18033,41.61776,
1,K2,K2-24 c,42.3391,,,,,7.5,,,5625.0,4.29,1.16,242.5734559,-24.9906029,10.371
0,Kepler,K03659.01,2.900613144,3.7357,165480.0,0.379996,7.987,38.63,650.9,1289.0,5977.0,4.472,0.931,296.43033,39.443489,
0,Kepler,K07406.01,11.578946873,4.6373,299740.0,0.526691,27.8997,58.32,134.91,869.0,6028.0,4.355,1.014,285.71439,48.601822,
0,Kepler,K05059.01,646.28789332,5.39144,58605.0,0.22401,1120.9,43.47,2.03,304.0,6582.0,4.069,1.777,292.11526,39.49855,
1,TESS,TOI-62691,4.3744614,3.0484494,3270.9828556,0.05719250698824104,,6.4637765,419.4378829,1154.2148636,5677.0,4.34735,1.11563,154.271062,-25.276298,11.8134
1,Kepler,Kepler-1221 b,12.00089667,3.266,420.7,0.019481,23.25,1.47,37.81,632.0,5195.0,4.598,0.69,285.82233,45.711891,
1,Kepler,Kepler-1903 b,17.067644,6.026,262.4,0.01494,21.85,1.62,82.56,769.0,6347.0,4.464,0.996,290.88831,51.248169,
1,Kepler,Kepler-900 b,6.99130452,2.1568,555.4,0.023477,17.54,1.95,62.05,716.0,4847.0,4.606,0.761,296.17728,46.99902,
1,Kepler,Kepler-381 b,5.62904396,3.7295,39.5,0.005805,11.29,1.39,1459.41,1576.0,6197.0,3.837,2.188,285.1828,43.831078,
0,TESS,TOI-15351,6.5344463,2.774,3240.0,0.05692099788303082,,15.3823,982.822,1559.0,7715.3,3.96,2.67,10.962717,61.835626,10.4397
1,Kepler,Kepler-24 e,18.9985279,4.529,430.7,0.318792,7.28,43.17,93.03,792.0,5896.0,4.197,1.24,290.41327,38.34375,
1,Kepler,Kepler-80 d,3.072146607,1.8732,539.0,0.020999,12.8,1.3,64.09,722.0,4041.0,4.697,0.567,296.11258,39.978779,
0,Kepler,K01443.01,4.494498254,1.9742,248.2,0.167135,3.73,62.11,1824.84,1667.0,5117.0,3.578,3.403,295.03461,48.882172,
1,K2,TRAPPIST-1 d,4.04978035,0.8228,,,38.85,,1.114,286.2,2520.0,,0.1234,346.6263919,-5.0434618,13.8529
1,TESS,TOI-62781,7.5337657,5.5843836,4697.1753086,0.06853594172840992,,10.611119,422.1623374,1156.0846131,5869.0,4.09453,1.52905,176.249942,-35.640563,11.6634
1,Kepler,Kepler-1717 b,30.6528935,4.99,269.7,0.015968,35.4,2.86,87.69,780.0,6200.0,4.072,1.64,295.21268,49.56218,
0,Kepler,K01269.01,0.655001616,1.8136,271.2,0.139253,1.257,31.77,23595.49,3162.0,6426.0,3.965,2.089,293.53415,44.971111,
0,Kepler,K04425.01,3.84835742,10.18,84.2,0.008886,2.32,0.77,288.62,1051.0,5709.0,4.57,0.798,297.50562,39.756802,
0,Kepler,K04177.01,1.089077224,2.705,152.7,0.011046,3.106,1.0,1068.22,1458.0,5118.0,4.547,0.83,287.98569,46.3484,
0,Kepler,K00712.01,2.178150857,1.931,162.5,0.012106,7.19,1.11,636.74,1282.0,5691.0,4.56,0.836,287.99124,46.35688,
1,K2,K2-263 b,50.819331,,,0.023705,103.857592,2.16538589,,,5410.0,4.58,0.837459,129.6821253,15.6806039,10.9027
0,Kepler,K07570.01,0.592618966,0.811,91.4,0.008852,5.64,0.86,4626.58,2103.0,5926.0,4.532,0.887,286.45126,42.012489,
1,Kepler,Kepler-1383 b,13.9093544,6.765,86.8,0.008521,15.715,1.33,175.14,928.0,6052.0,4.183,1.424,297.94476,42.191879,
1,TESS,TOI-6961,0.8602406,0.5124345,719.5357708,0.026824163934780893,,0.9718795,112.3971391,830.4405814,3450.0,4.89044,0.33819,68.178987,-39.790874,10.4276
0,Kepler,K02277.01,2.62982665,6.213,126.4,0.088706,1.2,17.88,3542.64,1968.0,6712.0,4.053,1.846,293.20831,38.003319,
1,TESS,TOI-35951,1.805376,2.0790249,21680.3724998,0.14724256347877132,,12.0157766,535.3422852,1226.8109303,5090.0,4.54,0.820538,4.859275,44.027596,12.8416
0,Kepler,K06898.01,321.00742,13.01,307.1,0.016903,145.2,3.7,3.59,351.0,5258.0,3.771,2.004,283.69098,43.367691,
0,Kepler,K02653.01,1.710279417,2.252,228.8,0.014075,5.25,1.57,1272.5,1524.0,5834.0,4.472,1.023,292.71729,41.901218,
1,Kepler,Kepler-157 d,7.0257409,2.245,190.7,0.014129,14.56,1.56,208.92,969.0,5767.0,4.389,1.014,291.09723,38.87561,
1,Kepler,Kepler-400 b,9.02436414,3.011,214.6,0.01334,23.21,1.62,183.39,939.0,5885.0,4.348,1.111,290.94449,40.480042,
0,Kepler,K03632.01,3.711012492,3.3394,7559.8,0.379062,4.716,46.24,695.05,1310.0,6141.0,4.365,1.117,289.69757,38.408852,
0,Kepler,K01550.01,2.233799622,3.04,2658.5,0.309919,2.55,28.63,650.73,1287.0,5741.0,4.555,0.846,296.36569,43.905571,
0,Kepler,K06092.01,2.581595167,4.9153,171130.0,0.379057,5.57,40.94,735.27,1328.0,5720.0,4.407,0.989,290.02682,50.455391,
1,Kepler,Kepler-1888 b,11.39169531,5.0,51.0,0.007494,9.49,1.02,145.67,886.0,5557.0,4.198,1.249,289.39474,41.782349,
1,K2,K2-198 b,17.042849,,,0.0485,42.0,,,,5262.0,4.63,0.778475,198.8436817,-6.4649888,10.4556
0,Kepler,K02447.01,1.045492348,2.933,28.7,0.005248,2.11,0.83,6522.69,2291.0,6057.0,4.088,1.457,289.0787,39.04034,
0,Kepler,K03046.01,1.10118564,5.2,,,,,,,,,,290.41016,44.063541,
